trial,respColour,colour,err_colour,err_colour_z,cue,respMem_1,sens_Resp,err_1,confMem_1,zconfMem_1,err1_cal,respMem_2,correctMem_2,err_2,confMem_2,zconfMem_2,err2_cal,response_1,correct_1,conf_1,zconf_1,subID,conf,zconf,errDiff,errDiff_cal,errDiff_cal_abs,cue_category,colour_name,lbound,ubound,colour_ans,cueID,colourCal,colourCue
1522,11,108,48,0.169366851868092,33,96,60,12,57,0.734524911105822,36,77,0,31,40,-0.371591511972838,17,0,0,3,0.0870726623145896,91,4,0.502511677089708,19,-19,19,school,108,103.5,112.5,12,22,11,11
1523,6,63,2,-0.686773278454131,56,56,61,7,22,-1.65695154365732,5,58,1,5,19,-1.67216180387777,3,1,1,6,2.17681655786474,91,4,0.502511677089708,-2,-2,2,desert,63,58.5,67.5,7,36,6,6
1524,8,126,50,0.206590335795145,52,70,176,56,49,0.187901721445675,106,106,1,20,54,0.495455349297117,70,2,0,1,-1.30608993471884,91,4,0.502511677089708,-36,-36,36,sea,126,121.5,130.5,14,32,13,13
1525,22,207,27,-0.221479729365966,58,195,180,12,33,-0.905344657874617,15,60,0,147,22,-1.48636604789135,120,2,0,2,-0.609508636202127,91,3,-0.335007784726472,135,105,105,desert,207,202.5,211.5,23,38,22,22
1526,33,144,29,-0.184256245438913,2,301,173,157,27,-1.31531205011973,128,38,0,106,33,-0.805114942607815,135,2,0,3,0.0870726623145896,91,1,-2.01004670835883,-51,7,7,lake,144,139.5,148.5,16,2,15,15
1527,4,279,28,-0.20286798740244,59,40,307,121,66,1.34947599947349,93,96,0,177,86,2.47727674648559,149,2,0,4,0.783653960831306,91,4,0.502511677089708,56,56,56,desert,279,274.5,283.5,31,39,30,30
1528,25,216,27,-0.221479729365966,3,228,189,12,72,1.7594433917186,39,228,1,12,33,-0.805114942607815,39,1,0,3,0.0870726623145896,91,4,0.502511677089708,0,0,0,lake,216,211.5,220.5,24,3,23,23
1529,35,333,28,-0.20286798740244,49,312,305,21,47,0.0512459240306387,7,307,0,26,50,0.247727674648559,2,2,1,4,0.783653960831306,91,3,-0.335007784726472,5,-5,5,forest,333,328.5,337.5,37,30,36,36
1530,26,252,51,0.225202077758672,36,235,303,17,57,0.734524911105822,68,226,0,26,49,0.185795755986419,77,1,0,3,0.0870726623145896,91,3,-0.335007784726472,9,9,9,school,252,247.5,256.5,28,24,27,27
1531,6,36,17,-0.407597149001232,32,52,53,16,50,0.256229620153194,1,188,0,152,44,-0.123863837324279,135,2,1,2,-0.609508636202127,91,3,-0.335007784726472,136,134,134,school,36,31.5,40.5,4,21,3,3
1532,5,117,56,0.318260787576305,44,42,61,75,35,-0.768688860459581,19,98,1,19,70,1.48636604789135,37,2,1,2,-0.609508636202127,91,6,2.17755060072207,-56,18,18,forest,117,112.5,121.5,13,27,12,12
1533,2,9,47,0.150755109904565,13,16,56,7,55,0.597869113690785,40,4,0,5,57,0.681251105283536,52,2,1,2,-0.609508636202127,91,5,1.34003113890589,-2,12,12,mountain,9,4.5,13.5,1,10,40,40
1534,11,270,34,-0.0911975356212803,54,96,304,174,49,0.187901721445675,152,85,0,175,31,-0.928978779932094,141,2,1,1,-1.30608993471884,91,2,-1.17252724654265,1,-11,11,sea,270,265.5,274.5,30,34,29,29
1535,10,198,12,-0.500655858818865,53,93,186,105,61,1.00783650593589,93,4,0,166,26,-1.23863837324279,178,2,0,4,0.783653960831306,91,2,-1.17252724654265,61,85,85,sea,198,193.5,202.5,22,33,21,21
1536,40,360,343,5.65983073110844,5,358,17,2,63,1.14449230335093,19,52,0,52,31,-0.928978779932094,35,2,0,2,-0.609508636202127,91,3,-0.335007784726472,50,16,16,lake,360,355.5,364.5,40,5,39,39
1537,33,306,5,-0.630938052563552,24,300,311,6,37,-0.632033063044544,11,37,0,91,47,0.0619319186621396,86,1,0,2,-0.609508636202127,91,4,0.502511677089708,85,75,75,city,306,301.5,310.5,34,15,33,33
1538,5,315,11,-0.519267600782392,30,45,304,90,29,-1.17865625270469,101,323,1,8,46,0,19,1,1,3,0.0870726623145896,91,3,-0.335007784726472,-82,-82,82,town,315,310.5,319.5,35,20,34,34
1539,4,27,24,-0.277314955256546,26,36,51,9,64,1.21282020205845,15,32,1,5,29,-1.05284261725637,19,1,1,2,-0.609508636202127,91,5,1.34003113890589,-4,4,4,town,27,22.5,31.5,3,16,2,2
1540,35,324,17,-0.407597149001232,40,311,307,13,45,-0.0854098733843979,4,308,1,16,45,-0.0619319186621396,1,2,1,1,-1.30608993471884,91,3,-0.335007784726472,3,-3,3,school,324,319.5,328.5,36,25,35,35
1541,16,135,42,0.0576964000869325,57,140,177,5,60,0.939508607228377,37,99,0,36,57,0.681251105283536,78,2,0,4,0.783653960831306,91,3,-0.335007784726472,31,41,41,desert,135,130.5,139.5,15,37,14,14
1542,25,261,24,-0.277314955256546,46,221,285,40,40,-0.427049366921989,64,232,1,29,72,1.61022988521563,53,2,0,1,-1.30608993471884,91,5,1.34003113890589,-11,-11,11,forest,261,256.5,265.5,29,29,28,28
1543,1,342,39,0.00186117419635269,55,5,303,23,44,-0.153737772091916,62,5,0,23,43,-0.185795755986419,62,2,0,3,0.0870726623145896,91,3,-0.335007784726472,0,0,0,sea,342,337.5,346.5,38,35,37,37
1544,12,45,11,-0.519267600782392,41,110,56,65,58,0.80285280981334,54,87,0,42,77,1.91988947852633,31,2,0,6,2.17681655786474,91,4,0.502511677089708,-23,-23,23,forest,45,40.5,49.5,5,26,4,4
1545,26,225,42,0.0576964000869325,9,238,183,13,54,0.529541214983267,55,230,1,5,61,0.928978779932094,47,1,0,3,0.0870726623145896,91,5,1.34003113890589,-8,-8,8,mountain,225,220.5,229.5,25,8,24,24
1546,21,171,5,-0.630938052563552,28,186,176,15,62,1.07616440464341,10,194,1,23,54,0.495455349297117,18,1,0,5,1.48023525934802,91,2,-1.17252724654265,8,8,8,town,171,166.5,175.5,19,18,18,18
1547,31,288,15,-0.444820632928286,4,275,303,13,60,0.939508607228377,28,40,0,112,59,0.805114942607815,97,2,0,3,0.0870726623145896,91,2,-1.17252724654265,99,69,69,lake,288,283.5,292.5,32,4,31,31
1548,29,189,15,-0.444820632928286,45,261,174,72,61,1.00783650593589,87,97,0,92,62,0.990910698594234,77,2,0,4,0.783653960831306,91,2,-1.17252724654265,20,-10,10,forest,189,184.5,193.5,21,28,20,20
1549,5,81,24,-0.277314955256546,6,47,57,34,35,-0.768688860459581,10,215,0,134,24,-1.36250221056707,158,2,0,1,-1.30608993471884,91,3,-0.335007784726472,100,148,148,mountain,81,76.5,85.5,9,6,8,8
1550,10,99,43,0.0763081420504591,27,89,56,10,49,0.187901721445675,33,35,0,64,67,1.30057029190493,21,2,1,1,-1.30608993471884,91,3,-0.335007784726472,54,-12,12,town,99,94.5,103.5,11,17,10,10
1551,6,72,15,-0.444820632928286,1,55,57,17,32,-0.973672556582136,2,61,1,11,39,-0.433523430634977,4,1,1,1,-1.30608993471884,91,2,-1.17252724654265,-6,2,2,lake,72,67.5,76.5,8,1,7,7
1552,1,18,39,0.00186117419635269,17,5,57,13,25,-1.45196784753476,52,27,1,9,40,-0.371591511972838,30,0,0,5,1.48023525934802,91,5,1.34003113890589,-4,-22,22,city,18,13.5,22.5,2,11,1,1
1553,35,297,13,-0.482044116855339,11,311,310,14,42,-0.290393569506953,1,317,1,20,45,-0.0619319186621396,7,2,0,4,0.783653960831306,91,3,-0.335007784726472,6,6,6,mountain,297,292.5,301.5,33,9,32,32
1554,10,153,22,-0.314538439183599,8,88,175,65,37,-0.632033063044544,87,86,0,67,31,-0.928978779932094,89,2,0,4,0.783653960831306,91,4,0.502511677089708,2,2,2,mountain,153,148.5,157.5,17,7,16,16
1555,20,180,8,-0.575102826672972,35,180,172,0,23,-1.5886236449498,8,183,1,3,32,-0.867046861269955,11,1,1,2,-0.609508636202127,91,4,0.502511677089708,3,3,3,school,180,175.5,184.5,20,23,19,19
1556,7,54,115,1.41635356342437,51,66,169,12,21,-1.72527944236484,103,63,1,9,30,-0.990910698594234,106,1,0,5,1.48023525934802,91,5,1.34003113890589,-3,3,3,sea,54,49.5,58.5,6,31,5,5
1557,1,351,44,0.0949198840139856,60,9,307,18,24,-1.52029574624228,62,11,0,20,42,-0.247727674648559,64,1,0,2,-0.609508636202127,91,5,1.34003113890589,2,2,2,desert,351,346.5,355.5,39,40,38,38
1558,25,243,62,0.429931239357464,29,226,305,17,33,-0.905344657874617,79,242,1,1,68,1.36250221056707,63,1,0,4,0.783653960831306,91,3,-0.335007784726472,-16,-16,16,town,243,238.5,247.5,27,19,26,26
1559,9,162,22,-0.314538439183599,20,78,184,84,43,-0.222065670799434,106,1,0,161,34,-0.743183023945676,177,2,0,4,0.783653960831306,91,1,-2.01004670835883,77,71,71,city,162,157.5,166.5,18,13,17,17
1560,6,90,32,-0.128421019548333,19,50,58,40,65,1.28114810076597,8,62,0,28,37,-0.557387267959257,4,1,0,2,-0.609508636202127,91,2,-1.17252724654265,-12,-4,4,city,90,85.5,94.5,10,12,9,9
1561,32,297,11,-0.830146648543351,11,291,308,6,42,-0.0479376968972816,17,309,1,12,40,-0.665242315729778,1,1,1,3,-0.444374115391952,92,4,0.1732867106793,6,-16,16,mountain,297,292.5,301.5,33,9,32,32
1562,11,144,35,-0.0300053005497596,2,101,179,43,50,0.591231595066472,78,134,1,10,68,1.14758345949492,45,2,1,3,-0.444374115391952,92,3,-0.816923064630988,-33,-33,33,lake,144,139.5,148.5,16,2,15,15
1563,39,315,15,-0.696789757211085,30,348,300,33,53,0.83092007955288,48,67,0,112,44,-0.406267204983392,127,1,0,2,-1.55530940387183,92,6,2.15370626129988,79,79,79,town,315,310.5,319.5,35,20,34,34
1564,25,189,14,-0.730128980044152,45,221,175,32,42,-0.0479376968972816,46,203,1,14,40,-0.665242315729778,28,1,0,3,-0.444374115391952,92,4,0.1732867106793,-18,-18,18,forest,189,184.5,193.5,21,28,20,20
1565,13,162,29,-0.230040637548157,20,118,191,44,59,1.31029704852569,73,126,0,36,71,1.34181479255471,65,1,0,4,0.666561173087928,92,4,0.1732867106793,-8,-8,8,city,162,157.5,166.5,18,13,17,17
1566,33,279,23,-0.430075974546555,59,300,302,21,41,-0.127833858392751,2,302,0,23,42,-0.535754760356585,0,2,0,3,-0.444374115391952,92,3,-0.816923064630988,2,-2,2,desert,279,274.5,283.5,31,39,30,30
1567,10,81,23,-0.430075974546555,6,87,58,6,34,-0.687106988861035,29,114,0,33,64,0.888608348748536,56,2,0,3,-0.444374115391952,92,3,-0.816923064630988,27,27,27,mountain,81,76.5,85.5,9,6,8,8
1568,27,261,47,0.370065373447036,46,241,308,20,43,0.0319584645981876,67,238,1,23,62,0.759120793375343,70,2,1,3,-0.444374115391952,92,3,-0.816923064630988,3,3,3,forest,261,256.5,265.5,29,29,28,28
1569,14,126,56,0.670118378944633,52,129,182,3,34,-0.687106988861035,53,290,0,164,39,-0.729986093416375,108,1,0,3,-0.444374115391952,92,6,2.15370626129988,161,55,55,sea,126,121.5,130.5,14,32,13,13
1570,18,135,37,0.036673145116373,57,160,172,25,49,0.511335433571003,12,129,1,6,63,0.82386457106194,43,1,1,4,0.666561173087928,92,5,1.16349648598959,-19,31,31,desert,135,130.5,139.5,15,37,14,14
1571,12,99,47,0.370065373447036,27,109,52,10,60,1.39019321002116,57,5,0,94,53,0.176426794195975,47,1,0,1,-2.66624469235171,92,4,0.1732867106793,84,-10,10,town,99,94.5,103.5,11,17,10,10
1572,11,108,52,0.536761487612367,33,95,56,13,28,-1.16648395783385,39,120,1,12,66,1.01809590412173,64,1,1,4,0.666561173087928,92,4,0.1732867106793,-1,25,25,school,108,103.5,112.5,12,22,11,11
1573,24,198,5,-1.03018198554175,53,213,203,15,42,-0.0479376968972816,10,218,1,20,75,1.6007899033011,15,2,0,5,1.77749646156781,92,4,0.1732867106793,5,5,5,sea,198,193.5,202.5,22,33,21,21
1574,1,18,35,-0.0300053005497596,17,5,53,13,47,0.351543110580064,48,356,0,22,58,0.500145682628957,57,0,0,2,-1.55530940387183,92,4,0.1732867106793,9,9,9,city,18,13.5,22.5,2,11,1,1
1575,33,288,17,-0.630111311544953,4,295,305,7,39,-0.287626181383689,10,313,0,25,34,-1.05370498184936,8,2,0,3,-0.444374115391952,92,3,-0.816923064630988,18,-2,2,lake,288,283.5,292.5,32,4,31,31
1576,5,54,2,-1.13019965404095,51,46,56,8,25,-1.40617244232026,10,67,1,13,26,-1.57165520334213,11,1,1,4,0.666561173087928,92,4,0.1732867106793,5,1,1,sea,54,49.5,58.5,6,31,5,5
1577,40,9,46,0.33672615061397,13,356,55,13,43,0.0319584645981876,59,351,0,18,54,0.241170571882572,64,1,0,4,0.666561173087928,92,3,-0.816923064630988,5,5,5,mountain,9,4.5,13.5,1,10,40,40
1578,33,270,42,0.203369259281704,54,296,312,26,18,-1.96544557278854,16,286,0,16,30,-1.31268009259574,26,2,0,4,0.666561173087928,92,5,1.16349648598959,-10,10,10,sea,270,265.5,274.5,30,34,29,29
1579,16,180,6,-0.996842762708682,35,140,186,40,51,0.671127756561941,46,160,1,20,63,0.82386457106194,26,2,0,3,-0.444374115391952,92,6,2.15370626129988,-20,-20,20,school,180,175.5,184.5,20,23,19,19
1580,6,36,21,-0.496754420212688,32,52,57,16,35,-0.607210827365566,5,60,0,24,27,-1.50691142565553,3,1,0,1,-2.66624469235171,92,3,-0.816923064630988,8,-2,2,school,36,31.5,40.5,4,21,3,3
1581,24,207,34,-0.0633445233828259,58,215,173,8,49,0.511335433571003,42,249,0,42,14,-2.34858053558129,76,2,0,4,0.666561173087928,92,3,-0.816923064630988,34,34,34,desert,207,202.5,211.5,23,38,22,22
1582,32,324,18,-0.596772088711887,40,291,306,33,49,0.511335433571003,15,59,0,95,38,-0.794729871102971,113,2,0,3,-0.444374115391952,92,6,2.15370626129988,62,98,98,school,324,319.5,328.5,36,25,35,35
1583,14,117,63,0.903492938776096,44,122,54,5,40,-0.20773001988822,68,126,1,9,72,1.40655857024131,72,1,0,4,0.666561173087928,92,3,-0.816923064630988,4,4,4,forest,117,112.5,121.5,13,27,12,12
1584,25,216,145,3.63730921108753,3,227,71,11,39,-0.287626181383689,156,239,1,23,71,1.34181479255471,168,1,1,2,-1.55530940387183,92,3,-0.816923064630988,12,12,12,lake,216,211.5,220.5,24,3,23,23
1585,12,90,30,-0.196701414715091,19,110,60,20,68,2.02936250198492,50,113,1,23,57,0.435401904942361,53,2,1,4,0.666561173087928,92,3,-0.816923064630988,3,3,3,city,90,85.5,94.5,10,12,9,9
1586,8,171,6,-0.996842762708682,28,68,177,103,46,0.271646949084595,109,66,0,105,45,-0.341523427296796,111,1,1,4,0.666561173087928,92,5,1.16349648598959,2,2,2,town,171,166.5,175.5,19,18,18,18
1587,6,45,138,3.40393465125607,41,50,183,5,45,0.191750787589126,133,68,1,23,61,0.694377015688747,115,1,1,4,0.666561173087928,92,3,-0.816923064630988,18,-18,18,forest,45,40.5,49.5,5,26,4,4
1588,1,351,48,0.403404596280102,60,9,303,18,26,-1.32627628082479,66,4,0,13,49,-0.0825483165504103,61,2,0,4,0.666561173087928,92,3,-0.816923064630988,-5,-5,5,desert,351,346.5,355.5,39,40,38,38
1589,39,333,25,-0.363397528880423,49,352,308,19,48,0.431439272075534,44,4,0,31,59,0.564889460315554,56,1,0,4,0.666561173087928,92,4,0.1732867106793,12,12,12,forest,333,328.5,337.5,37,30,36,36
1590,38,342,37,0.036673145116373,55,345,305,3,3,-3.16388799522058,40,10,0,28,47,-0.212035871923603,65,2,0,3,-0.444374115391952,92,3,-0.816923064630988,25,25,25,sea,342,337.5,346.5,38,35,37,37
1591,14,153,39,0.103351590782506,8,129,192,24,55,0.990712402543818,63,111,0,42,74,1.5360461256145,81,2,0,4,0.666561173087928,92,4,0.1732867106793,18,18,18,mountain,153,148.5,157.5,17,7,16,16
1592,6,63,9,-0.896825094209483,56,53,54,10,32,-0.846899311851974,1,61,1,2,25,-1.63639898102872,7,2,0,4,0.666561173087928,92,2,-1.80713283994128,-8,6,6,desert,63,58.5,67.5,7,36,6,6
1593,40,360,23,-0.430075974546555,5,358,337,2,60,1.39019321002116,21,351,0,9,42,-0.535754760356585,14,2,1,3,-0.444374115391952,92,4,0.1732867106793,7,-7,7,lake,360,355.5,364.5,40,5,39,39
1594,26,234,42,0.203369259281704,21,238,192,4,55,0.990712402543818,46,228,1,6,53,0.176426794195975,36,1,0,3,-0.444374115391952,92,3,-0.816923064630988,2,-10,10,city,234,229.5,238.5,26,14,25,25
1595,33,306,2,-1.13019965404095,24,300,304,6,44,0.111854626093657,4,314,1,8,34,-1.05370498184936,10,1,1,4,0.666561173087928,92,4,0.1732867106793,2,6,6,city,306,301.5,310.5,34,15,33,33
1596,23,243,68,1.07018905294143,29,206,311,37,44,0.111854626093657,105,242,1,1,45,-0.341523427296796,69,1,1,4,0.666561173087928,92,4,0.1732867106793,-36,-36,36,town,243,238.5,247.5,27,19,26,26
1597,26,252,59,0.770136047443831,36,235,311,17,61,1.47008937151663,76,226,1,26,59,0.564889460315554,85,1,1,4,0.666561173087928,92,3,-0.816923064630988,9,9,9,school,252,247.5,256.5,28,24,27,27
1598,6,72,21,-0.496754420212688,1,55,51,17,32,-0.846899311851974,4,62,1,10,35,-0.98896120416276,11,2,0,3,-0.444374115391952,92,4,0.1732867106793,-7,7,7,lake,72,67.5,76.5,8,1,7,7
1599,40,27,27,-0.29671908321429,26,356,54,31,38,-0.367522342879158,58,357,0,30,64,0.888608348748536,57,1,1,4,0.666561173087928,92,5,1.16349648598959,-1,-1,1,town,27,22.5,31.5,3,16,2,2
1600,24,225,39,0.103351590782506,9,218,186,7,35,-0.607210827365566,32,221,1,4,48,-0.147292094237007,35,1,0,5,1.77749646156781,92,3,-0.816923064630988,-3,3,3,mountain,225,220.5,229.5,25,8,24,24
1601,12,81,23,-0.259139286636517,6,106,58,25,36,-0.276887137466906,48,95,1,14,34,-0.96005444255703,37,2,0,3,-0.317739575495249,93,3,-0.934474617901202,-11,-11,11,mountain,81,76.5,85.5,9,6,8,8
1602,32,216,36,-0.00773550109362734,3,288,180,72,38,-0.14015274859436,108,305,0,89,42,-0.210743658122275,125,2,0,3,-0.317739575495249,93,2,-1.57893987162617,17,17,17,lake,216,211.5,220.5,24,3,23,23
1603,16,144,32,-0.085090512029901,2,141,176,3,45,0.338417612459553,35,103,0,41,40,-0.398071354230964,73,1,1,2,-1.06536210607231,93,6,0.998921143273699,38,38,38,lake,144,139.5,148.5,16,2,15,15
1604,18,162,19,-0.336494297572791,20,158,181,4,48,0.543519195768372,23,276,0,114,36,-0.772726746448341,95,1,0,6,1.92512801623592,93,3,-0.934474617901202,110,72,72,city,162,157.5,166.5,18,13,17,17
1605,31,279,17,-0.375171803040927,59,280,296,1,25,-1.02892627626591,16,269,1,10,44,-0.0234159620135861,27,1,1,5,1.17750548565886,93,6,0.998921143273699,9,11,11,desert,279,274.5,283.5,31,39,30,30
1606,1,351,55,0.359700800853673,60,9,296,18,32,-0.550355915211999,73,1,0,10,34,-0.96005444255703,65,2,0,6,1.92512801623592,93,6,0.998921143273699,-8,-8,8,desert,351,346.5,355.5,39,40,38,38
1607,2,27,30,-0.123768017498038,26,17,57,10,43,0.201683223587006,40,14,0,13,53,0.819558670475514,43,0,0,2,-1.06536210607231,93,6,0.998921143273699,3,3,3,town,27,22.5,31.5,3,16,2,2
1608,2,9,47,0.204990778981125,13,16,56,7,17,-1.5758638317561,40,2,0,7,47,0.257575582149447,54,2,1,2,-1.06536210607231,93,4,-0.290009364176235,0,14,14,mountain,9,4.5,13.5,1,10,40,40
1609,38,342,43,0.127635768044852,55,344,299,2,11,-1.98606699837374,45,7,0,25,53,0.819558670475514,68,2,0,4,0.429882955081808,93,4,-0.290009364176235,23,23,23,sea,342,337.5,346.5,38,35,37,37
1610,13,117,59,0.437055811789946,44,121,58,4,78,2.59453502885657,63,205,0,88,56,1.10055021463855,147,1,1,3,-0.317739575495249,93,3,-0.934474617901202,84,84,84,forest,117,112.5,121.5,13,27,12,12
1611,40,261,39,0.0502807571085779,46,1,300,100,40,-0.00341835972181347,61,274,1,13,39,-0.491735202285308,26,1,0,2,-1.06536210607231,93,3,-0.934474617901202,-87,-35,35,forest,261,256.5,265.5,29,29,28,28
1612,31,288,10,-0.510543072179406,4,275,298,13,19,-1.43912944288355,23,262,0,26,43,-0.117079810067931,36,1,0,3,-0.317739575495249,93,6,0.998921143273699,13,13,13,lake,288,283.5,292.5,32,4,31,31
1613,13,189,3,-0.645914341317885,45,121,186,68,46,0.406784806895826,65,96,0,93,40,-0.398071354230964,90,2,0,3,-0.317739575495249,93,2,-1.57893987162617,25,25,25,forest,189,184.5,193.5,21,28,20,20
1614,39,90,32,-0.085090512029901,19,350,58,100,45,0.338417612459553,68,283,0,167,52,0.725894822421169,135,2,0,5,1.17750548565886,93,3,-0.934474617901202,67,67,67,city,90,85.5,94.5,10,12,9,9
1615,6,63,2,-0.665253094051954,56,52,61,11,27,-0.892191887393366,9,41,0,22,37,-0.679062898393997,20,1,0,4,0.429882955081808,93,6,0.998921143273699,11,11,11,desert,63,58.5,67.5,7,36,6,6
1616,3,315,11,-0.491204319445338,30,27,304,72,29,-0.755457498520819,83,90,0,135,33,-1.05371829061137,146,2,1,2,-1.06536210607231,93,3,-0.934474617901202,63,63,63,town,315,310.5,319.5,35,20,34,34
1617,40,225,46,0.185652026247057,9,358,179,133,34,-0.413621526339453,179,9,0,144,62,1.66253330296461,170,1,0,4,0.429882955081808,93,2,-1.57893987162617,11,-9,9,mountain,225,220.5,229.5,25,8,24,24
1618,30,297,2,-0.665253094051954,11,271,299,26,20,-1.37076224844728,28,285,1,12,56,1.10055021463855,14,1,0,6,1.92512801623592,93,6,0.998921143273699,-14,-14,14,mountain,297,292.5,301.5,33,9,32,32
1619,20,180,2,-0.665253094051954,35,179,182,1,28,-0.823824692957092,3,168,1,12,47,0.257575582149447,14,1,1,1,-1.81298463664936,93,6,0.998921143273699,11,11,11,school,180,175.5,184.5,20,23,19,19
1620,15,135,44,0.14697452077892,57,139,179,4,71,2.11596466780266,40,117,1,18,64,1.8498609990733,62,2,0,3,-0.317739575495249,93,6,0.998921143273699,14,22,22,desert,135,130.5,139.5,15,37,14,14
1621,29,234,55,0.359700800853673,21,258,179,24,45,0.338417612459553,79,249,1,15,65,1.94352484712765,70,1,1,3,-0.317739575495249,93,4,-0.290009364176235,-9,-9,9,city,234,229.5,238.5,26,14,25,25
1622,14,126,53,0.321023295385536,52,130,179,4,52,0.816987973513465,49,130,1,4,65,1.94352484712765,49,1,0,3,-0.317739575495249,93,6,0.998921143273699,0,0,0,sea,126,121.5,130.5,14,32,13,13
1623,12,99,40,0.0696195098426464,27,109,59,10,49,0.611886390204646,50,108,1,9,59,1.38154175880158,49,1,0,4,0.429882955081808,93,4,-0.290009364176235,-1,-1,1,town,99,94.5,103.5,11,17,10,10
1624,1,324,26,-0.201123028434312,40,11,298,47,46,0.406784806895826,73,0,0,36,47,0.257575582149447,62,2,0,4,0.429882955081808,93,3,-0.934474617901202,-11,-11,11,school,324,319.5,328.5,36,25,35,35
1625,15,360,336,5.7938903191269,5,137,24,137,43,0.201683223587006,113,94,0,94,44,-0.0234159620135861,70,2,1,3,-0.317739575495249,93,3,-0.934474617901202,-43,-43,43,lake,360,355.5,364.5,40,5,39,39
1626,19,171,7,-0.568559330381612,28,168,178,3,62,1.5006599178762,10,293,0,122,44,-0.0234159620135861,115,1,1,3,-0.317739575495249,93,3,-0.934474617901202,119,105,105,town,171,166.5,175.5,19,18,18,18
1627,1,45,14,-0.433188061243133,41,10,59,35,35,-0.34525433190318,49,250,0,155,37,-0.679062898393997,169,1,1,2,-1.06536210607231,93,3,-0.934474617901202,120,120,120,forest,45,40.5,49.5,5,26,4,4
1628,31,207,29,-0.143106770232106,58,275,178,68,54,0.953722362386012,97,279,0,72,25,-1.80302907504613,101,1,0,6,1.92512801623592,93,6,0.998921143273699,4,4,4,desert,207,202.5,211.5,23,38,22,22
1629,13,108,49,0.243668284449262,33,115,59,7,50,0.680253584640919,56,131,1,23,47,0.257575582149447,72,1,0,4,0.429882955081808,93,6,0.998921143273699,16,16,16,school,108,103.5,112.5,12,22,11,11
1630,1,333,30,-0.123768017498038,49,12,303,39,51,0.748620779077192,69,6,0,33,37,-0.679062898393997,63,2,0,5,1.17750548565886,93,5,0.354455889548732,-6,-6,6,forest,333,328.5,337.5,37,30,36,36
1631,30,243,62,0.495072069992152,29,266,305,23,34,-0.413621526339453,39,258,1,15,55,1.0068863665842,47,1,0,3,-0.317739575495249,93,6,0.998921143273699,-8,8,8,town,243,238.5,247.5,27,19,26,26
1632,4,36,18,-0.355833050306859,32,32,54,4,31,-0.618723109648273,22,54,1,18,39,-0.491735202285308,0,2,1,4,0.429882955081808,93,6,0.998921143273699,14,-22,22,school,36,31.5,40.5,4,21,3,3
1633,26,252,47,0.204990778981125,36,235,299,17,33,-0.481988720775726,64,243,1,9,47,0.257575582149447,56,1,0,2,-1.06536210607231,93,6,0.998921143273699,-8,-8,8,school,252,247.5,256.5,28,24,27,27
1634,21,198,17,-0.375171803040927,53,193,181,5,22,-1.23402785957473,12,190,1,8,37,-0.679062898393997,9,0,0,3,-0.317739575495249,93,6,0.998921143273699,3,-3,3,sea,198,193.5,202.5,22,33,21,21
1635,40,306,7,-0.568559330381612,24,0,299,54,58,1.2271911401311,61,22,0,76,43,-0.117079810067931,83,2,0,2,-1.06536210607231,93,3,-0.934474617901202,22,22,22,city,306,301.5,310.5,34,15,33,33
